source_id,ra,dec,teff_gspphot,phot_g_mean_mag,bp_rp
438980017534720,45.10785728959459,1.5644099244660608,3875.3354,16.589584,2.0708857
440148248514688,44.79273706717398,1.377115672334245,4646.375,18.504595,1.1359558
445302209250560,44.69214935384571,1.4592932808273984,6434.7515,11.615715,0.72379684
447505528130432,44.77323278162556,1.536739241164336,3674.8806,16.344929,2.2421627
450662328595712,45.00075142450011,1.6146820975718519,3334.989,18.110693,2.6568508
452655193446528,45.092743730960414,1.680510553908423,3271.588,18.787315,2.5984497
454068238186240,44.95082557109359,1.666159024872224,5967.2534,16.054445,0.82129574
457332413326464,44.98961598211756,1.7640000130741769,4668.2354,14.738744,1.3589535
458599428141568,45.307485854643545,1.557645864585129,5688.949,17.181995,0.78635216
464891555793280,45.36328822622407,1.7164451853129614,4298.135,16.517275,1.7747593
465372592100096,45.291361299867916,1.7086532051151238,5862.561,15.403152,0.8469467
470968934033280,45.42130002835505,1.760472985442549,5766.3403,18.641273,0.7247448
471346891170816,45.492583542374746,1.7932292236684382,4155.139,18.038122,1.4940758
483819476208256,45.35875176554758,1.8144813788630976,4780.627,18.921173,1.1258259
484918987855872,45.31959425342181,1.855147375997726,3656.7485,18.293642,1.8172207
485400024213888,45.30115525883727,1.8968727408232076,5197.772,18.601442,0.94376373
486297672791424,45.43078892406699,1.903162088914619,5906.9204,17.095665,0.752861
486813068865152,45.46111515022514,1.9360178241329826,5212.2847,15.803648,1.0542145
490279106896640,45.27717601012668,1.9988428930476212,4467.857,12.548645,1.3649406
498353645459200,44.494041946569844,1.6359662258746674,4739.4985,18.718811,1.133009
504817571715072,44.882275602107406,1.7836615598208359,5366.148,13.254658,1.1474457
